guarantee_id,guarantee_code,store_id,klass_id,guarantee_contract_type,guarantee_pay_type,guarantee_status,guarantee_memo,guarantee_currency,guarantee_total,remaining_guarantee,min_guarantee_per_month,fixed_guarantee_per_month,max_deduction,max_deduction_per_month,guarantee_start_date,guarantee_end_date,deduction_start_date,deduction_end_date,created_by,updated_by,created_at,updated_at
451,GUARANTEE_IK3FV7pDRuzCz25,626b8cd516da100015079ad9,61c0551bb434980013d8e854,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,2000000.00,0.00,,2000000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:23,2023-01-31 13:39:23
452,GUARANTEE_rGywqfr3DUaNews,62173c3f03df04000d21b6f0,620b6db0a587ba00144796b6,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,2000000.00,0.00,,2000000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:23,2023-01-31 13:39:23
453,GUARANTEE_rBLN7Bf0SrQugzp,6242c90da2bdee000e5e37ed,622ffaae13f93d000deb52df,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,2000000.00,0.00,,2000000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:23,2023-01-31 13:39:23
454,GUARANTEE_ymlnD405uXlz0RE,628ecac3003464001551fcf2,626f6fea7be967000fbb6d01,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,15000000.00,0.00,,15000000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:23,2023-01-31 13:39:23
455,GUARANTEE_VcXEv7LvQFT8Rep,6279d22e7397a800151d3fe5,6253bbed28d43b000ee75569,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,20000000.00,0.00,,20000000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:24,2023-01-31 13:39:24
456,GUARANTEE_sBJWxkc7IiBOvYr,6279cd0128eea60016aeecc2,6257fc5fad579000406b0daf,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,20000000.00,0.00,,20000000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:24,2023-01-31 13:39:24
457,GUARANTEE_v15HUNJO6vfzyQr,62cf9a006a09f8000e92d7cc,62909a0d30f5cc000e3f1f55,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,1500000.00,0.00,,1500000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:24,2023-01-31 13:39:24
458,GUARANTEE_xFknek8c8n5P9Rl,62bd04ebc6a056001578a656,627a0452170ce6000e46aacf,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,13000000.00,0.00,,13000000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:24,2023-01-31 13:39:24
459,GUARANTEE_k0sjDVP65ge75Wv,62d8a0fd3c992d006047e6b2,6269094cae06ba001550a070,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,2000000.00,0.00,,2000000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:24,2023-01-31 13:39:24
460,GUARANTEE_jSWxaBohQyMwI1B,62b3c10785a66500156d316a,626f72a3ad04610016ffd6ac,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,2600000.00,0.00,,2600000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:25,2023-01-31 13:39:25
461,GUARANTEE_ImRgJA8DvXWg8N8,62b3bf2bd7042f000fede9ee,6290aa239982d6000e4778b2,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,2000000.00,0.00,,2000000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:25,2023-01-31 13:39:25
462,GUARANTEE_ZEiR2CbuL88gP5o,62a054df0fd496000e54f407,629f26ba72758f000e08af58,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,2600000.00,0.00,,2600000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:25,2023-01-31 13:39:25
463,GUARANTEE_6cAYzegDDZJQBEM,634755ceb34af70015192453,62ea505fef9df100159b79a0,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,8000000.00,0.00,,8000000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:25,2023-01-31 13:39:25
464,GUARANTEE_sKeqvxZWkAQi8HS,63460de6f2a9c90015b60fb1,62cfbeae193a20000eb0d99e,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,1600000.00,0.00,,1600000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:26,2023-01-31 13:39:26
465,GUARANTEE_vWn1tWeMpOFWsRe,634f4f28ec098e000e69b0ef,62df9bec3c42910016aad747,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,6000000.00,0.00,,6000000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:26,2023-01-31 13:39:26
466,GUARANTEE_PLZsJOk56VwuKEy,63578b2b5698980015338f18,62ec74c0018d46000e26367b,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,7000000.00,0.00,,7000000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:26,2023-01-31 13:39:26
467,GUARANTEE_5Z3psmh2DkibXtK,635f62913e1445000fc25b4a,62fdee3e56ae4a000e075560,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,6000000.00,0.00,,6000000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:26,2023-01-31 13:39:26
468,GUARANTEE_rQ5rWUcJxXf4HM6,635f61a311e30a000ed891c5,62f61228aecfb20015aca601,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,1000000.00,0.00,,1000000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:27,2023-01-31 13:39:27
469,GUARANTEE_wROyaN6Ttcyt2A5,635f63ed437a690015169822,62eb7c8b2ce41d0015722e1f,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,4500000.00,0.00,,4500000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:27,2023-01-31 13:39:27
470,GUARANTEE_gXkglP0h5avHHiK,632c3767e8ad460015bfaeb7,62d4b3169be4e900158d2e48,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,100000000.00,0.00,,100000000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:27,2023-01-31 13:39:27
471,GUARANTEE_EZv9Ig2C96lerdy,635f611b4028cf000e500747,622ad65852700a00130f5195,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,2400000.00,0.00,,2400000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:27,2023-01-31 13:39:27
472,GUARANTEE_BmseKDmroXV4sJc,639bbe63e79cc5000fa6b8b8,63203dcbcc93660015674f0a,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,2400000.00,0.00,,2400000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:27,2023-01-31 13:39:27
473,GUARANTEE_fYG0SIawZR3itRH,63a3b26c585c6c000ec77af8,63a1416c9ca07d001586d7f3,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,40000000.00,0.00,,40000000.00,,0.00,2022-12-31 15:00:00,2022-12-31 15:00:00,,,,,2023-01-31 13:39:28,2023-01-31 13:39:28
474,GUARANTEE_bbzeLISyxXS01Bq,639c14a0243a5900154318c5,6107db61e4b6e0000de62938,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,1500000.00,0.00,,1500000.00,,0.00,2022-12-31 15:00:00,2022-12-31 15:00:00,,,,,2023-01-31 13:39:28,2023-01-31 13:39:28
475,GUARANTEE_zz6xBsmnk1dfaDc,63a13c4a88839a0015ca011a,63463ec865c9d3000e4ecc20,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,4000000.00,0.00,,4000000.00,,0.00,2022-12-31 15:00:00,2022-12-31 15:00:00,,,,,2023-01-31 13:39:28,2023-01-31 13:39:28
476,GUARANTEE_8ZvwR6GdyspswWA,5cf5088681c2d22b32ff2e58,5c8659fb35b52893ceb4059c,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,5000000.00,0.00,,5000000.00,,0.00,2022-12-31 15:00:00,2022-12-31 15:00:00,,,,,2023-01-31 13:39:28,2023-01-31 13:39:28
477,GUARANTEE_5IBYvurtjykUCWM,63bc5dade768920015d6a0d8,6322967b2e6640000e23fee9,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,5000000.00,0.00,,5000000.00,,0.00,2022-12-31 15:00:00,2022-12-31 15:00:00,,,,,2023-01-31 13:39:29,2023-01-31 13:39:29
478,GUARANTEE_BeYqxTlJf0PWwHS,5c73607933cd1d1a3c830d77,5c514d81d30c532c44694775,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,1000000.00,0.00,,1000000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:29,2023-01-31 13:39:29
479,GUARANTEE_HM4RkpJPiMLGdZk,5cdc0e2e30d9900d235e9de0,5cc7f4c96ffb2020db440811,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,5301930.00,0.00,,5301930.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:29,2023-01-31 13:39:29
480,GUARANTEE_EsDKlJF4BFe7uCn,5cfe26772f5fc80d1b970ccf,5d0adb8a6a3bd109565b584e,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,2608377.00,0.00,,2608377.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:29,2023-01-31 13:39:29
481,GUARANTEE_f8ydTWdL9o9JzF7,5d392bd388c2f60c29912206,5d392c67125d26d5fb8f9b95,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,2824124.00,0.00,,2824124.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:30,2023-01-31 13:39:30
482,GUARANTEE_gTz6S6MHSjKvcN8,5d5cdabad3cfe00c25c33d5b,5d5cd31b09184c3a2cc592ec,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,2763383.00,0.00,,2763383.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:30,2023-01-31 13:39:30
483,GUARANTEE_GsWJEzIfXMbtSMk,5e4cd23dadfc4e191d15dcc1,5e4d5a2f12c9d05444ee3d1d,PRIVATE_BRAND,MONTHLY_FIXED,AVAILABLE,"",KRW,30000000.00,0.00,,30000000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:30,2023-01-31 13:39:30
484,GUARANTEE_9X7cHeQayUk8oPE,5cde40027edba406a95d4d13,5cb03204cb2728ebe91c9856,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,5000000.00,3738000.00,,5000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:30,2023-01-31 13:39:30
485,GUARANTEE_YcowrDasoN2xjeV,5ecdfa35616acb397b72982c,5e84740d486a170dc4cc5ddb,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,3000000.00,935000.00,,3000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:30,2023-01-31 13:39:30
486,GUARANTEE_I2MFrsSw4fYwh0E,5d1777ef59e3e00d3f98ce04,5ca84cf46008dd782a00ab17,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,11550000.00,9207261.00,,11550000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:31,2023-01-31 13:39:31
487,GUARANTEE_FTzENeecaR0bvQa,5ce7ab3772680c0d087005c0,5cb97154cb2728ebe9a0aecc,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,5000000.00,1843276.00,,5000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:31,2023-01-31 13:39:31
488,GUARANTEE_a1naRDxwv8vfsxL,5d08e82caa589524618d002c,5cac649ccb2728ebe9c66581,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,3000000.00,1492564.00,,3000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:31,2023-01-31 13:39:31
489,GUARANTEE_pZe7UA1x1RtWNbm,5cef940dd7814a07dd7b1f5c,5cbebc6fbf084b057ddf4d97,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,6000000.00,2746257.00,,6000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:31,2023-01-31 13:39:31
490,GUARANTEE_08CWI6djMggZ1zy,5cf4a385d9c2cc750c9acb7f,5ccacb426ffb2020db2db1e1,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,5000000.00,3627000.00,,5000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:32,2023-01-31 13:39:32
491,GUARANTEE_zh1QYJwXHwD7pb0,5d1035d9d3628e05977f5dac,5cffcc47f48520f37c4b4d2f,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,5000000.00,1346551.00,,5000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:32,2023-01-31 13:39:32
492,GUARANTEE_uzhfsvGGt2KrXPN,5d3f17c6581899597b56e543,5d244269abe479eb883cdb0d,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,3000000.00,197544.00,,3000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:32,2023-01-31 13:39:32
493,GUARANTEE_pdN9AvXFpPJvg5m,5ddcb76886681a12878b7f26,5daf051e488d980d6a6f1364,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,3000000.00,1770476.00,,3000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:32,2023-01-31 13:39:32
494,GUARANTEE_rcJsFJwsSmx2t0G,5df325de141f8109ccc256f5,5dda4bd89a6cec6e6162a63b,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,5000000.00,3799994.00,,5000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:33,2023-01-31 13:39:33
495,GUARANTEE_hQWEHe8MGt0KcZI,5e7c875fcc3b35378bc088ef,5e4ce915cece7318270d2ab8,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,3839334.00,2385049.00,,3839334.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:33,2023-01-31 13:39:33
496,GUARANTEE_cuBdQk82EtPEp3o,5ec47c64e148fa68726dea31,5e8451ecd8d70d0f2a47a1fa,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,3000000.00,660000.00,,3000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:33,2023-01-31 13:39:33
497,GUARANTEE_c1tz2v7e2y1VzaJ,5ec3fa8ed2afa60dd6f40e6d,5ea63dde1104590d763317a0,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,3000000.00,2255000.00,,3000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:33,2023-01-31 13:39:33
498,GUARANTEE_FCh28XhVeSqkKdz,5ed84a985b21916d3432a2f2,5ea2737b39fb1b1f2e551c53,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,5000000.00,727500.00,,5000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:33,2023-01-31 13:39:33
499,GUARANTEE_gVSMbp7TYrKgjB9,5eead4553848fd4b00a7bf42,5e9921c57f65284b125f0600,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,3000000.00,2424443.00,,3000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:34,2023-01-31 13:39:34
500,GUARANTEE_Bwu2thKN3R6Xvso,5f0d743fc607c80dabb9b5d8,5ed7cfec3561c56666144893,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,10000000.00,6700203.00,,10000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:34,2023-01-31 13:39:34
501,GUARANTEE_AKI3JcycsroDTHW,5f191e1bf21af022258e25f0,5ec3e06e1dcedd0dafa47ee5,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,3000000.00,2860000.00,,3000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:34,2023-01-31 13:39:34
502,GUARANTEE_C4I9dMU2dP1NYeI,5f583fbdaebc8f00147d2707,5f1b6891911bdc0022dc3d92,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,3000000.00,1150000.00,,3000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:34,2023-01-31 13:39:34
503,GUARANTEE_5ByfrNTkMoVhklP,5f3fa20a91ca2e0016bc3315,5f17ea2bbb71810e233d91f8,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,3000000.00,2160000.00,,3000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:35,2023-01-31 13:39:35
504,GUARANTEE_4hjxU9D2aYlSir6,5f6aeee8fb529a00069f89cc,5f50a068c361de0015f25b9d,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,3000000.00,1840000.00,,3000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:35,2023-01-31 13:39:35
505,GUARANTEE_dQBTUewWBaNsH4L,5fa4ee3a907dfd00132651b8,5f50f3dd859b55001af86f34,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,6000000.00,2460104.00,,6000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:35,2023-01-31 13:39:35
506,GUARANTEE_ip6X2nfs9jvp71B,5f978820f1e05b000e923cb3,5f6a015e4b15f000063bf7f6,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,3000000.00,1815000.00,,3000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:35,2023-01-31 13:39:35
507,GUARANTEE_QMw6cKzn8YRs9Vf,6010c6ebe465ca000dedded6,5fdde6455728ba0014541066,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,4000000.00,3150000.00,,4000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:36,2023-01-31 13:39:36
508,GUARANTEE_A5XsBUBrgGp3lBD,602be875530049000db4fce4,5fbd0d24a5ecb6001382231e,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,3000000.00,2810000.00,,3000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:36,2023-01-31 13:39:36
509,GUARANTEE_E9eJPFK2ICuJf67,606350ceca2617000ed26b87,60544fc1a75ff4000d9f3ec2,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,3000000.00,2980000.00,,3000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:36,2023-01-31 13:39:36
510,GUARANTEE_pIg4PrtBrg0o97f,60897bec0332af000e303fb7,5ef472f5fc8aa5ffa6e4a0e1,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,10000000.00,9385730.00,,10000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:36,2023-01-31 13:39:36
511,GUARANTEE_DRGs0d1UNVRHsox,60afa48a75e6f40025108aad,60a9db069579bb001573900d,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,6000000.00,5724685.00,,6000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:37,2023-01-31 13:39:37
512,GUARANTEE_9VD9DsCGE3wlNKW,6100dffd317ab0000d1b5979,60db1c4b7e7e0b000d71ca33,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,20000000.00,20100000.00,,20000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:37,2023-01-31 13:39:37
513,GUARANTEE_dTJ2RfXV7Qwewgn,613062c01de41100148d2e8b,61017a2a488668000d7eab0d,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,20000000.00,6030918.00,,20000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:37,2023-01-31 13:39:37
514,GUARANTEE_jFFDQMnPJNcXKXi,6257d647be03250016783c63,61fbcde76e3623000d80a44b,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,3000000.00,2930000.00,,3000000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:37,2023-01-31 13:39:37
515,GUARANTEE_b4rVJ2eMeitztYo,62df72341d8f9100155ac8fa,62b9645160b2af01083ad20f,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,1250000.00,298119.00,,1250000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:37,2023-01-31 13:39:37
516,GUARANTEE_tL3kgbbHz4V0AuS,62df737dae7f1b001539eba0,62b99e2a2f47dc001677a5d3,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,1250000.00,930349.00,,1250000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:38,2023-01-31 13:39:38
517,GUARANTEE_kFO59y0BtmolhYd,62df74b3ccae25000ed5a51a,62b99df5f470a1000ff7756b,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,1250000.00,196404.00,,1250000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:38,2023-01-31 13:39:38
518,GUARANTEE_FbBn09PZBSPRIe6,62df76a0ff43630015d16456,62b9adc454f5600015e32d4e,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,1250000.00,150947.00,,1250000.00,,,2022-11-30 15:00:00,2022-11-30 15:00:00,2022-12-31 15:00:00,,,,2023-01-31 13:39:38,2023-01-31 13:39:38
519,GUARANTEE_NnRhxtjVeCFGwBL,626a4d2cb1b5240016b0b261,6258d604fa669b0016213431,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,30000000.00,28499950.00,,30000000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:38,2023-01-31 13:39:38
520,GUARANTEE_B7ongjr9w52BLZM,5d08934521a0d81305a861ad,5c6f91d074eabcfdafa1e44a,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,132469.00,0.00,,132469.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:39,2023-01-31 13:39:39
521,GUARANTEE_k6A1EixY1sSEfnK,5d0bc36d18dcbf0cf620414e,5c988fec2ff0ef122c0ce0d7,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,380000.00,0.00,,380000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:39,2023-01-31 13:39:39
522,GUARANTEE_6tcl12MTyIcE1Rm,5d0e04e839e38f05f440ad82,5cad9f52cb2728ebe97c6068,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,1640000.00,0.00,,1640000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:39,2023-01-31 13:39:39
523,GUARANTEE_lUdpIgfyZP6GRly,5d0df272b7a8b5058ff9c50c,5c99f27b2ff0ef122cc4973c,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,1800000.00,0.00,,1800000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:39,2023-01-31 13:39:39
524,GUARANTEE_Z3RryOwgCF1elba,5d0dfb054400a70cbeee9f7b,5ca6fd226008dd782a5a8bf7,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,3400000.00,0.00,,3400000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:39,2023-01-31 13:39:39
525,GUARANTEE_jRCfwnpjRVE8xXQ,5cdc2dc1c098a30d19bb6c2d,5cb3f917cb2728ebe9245fec,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,3720000.00,0.00,,3720000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:40,2023-01-31 13:39:40
526,GUARANTEE_uQ4n4HZGnTPenZH,5d08df756800d80d3b153276,5cb82b73cb2728ebe9f0f7f4,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,700000.00,0.00,,700000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:40,2023-01-31 13:39:40
527,GUARANTEE_iVYAMdgv38V3pPZ,5d08eb3977cdd10d1d2aa08f,5cb348a4cb2728ebe9cda160,KLASS_CREATOR,MONTHLY_FIXED,AVAILABLE,"",KRW,2140000.00,0.00,,2140000.00,,0.00,2022-11-30 15:00:00,2022-11-30 15:00:00,,,,,2023-01-31 13:39:40,2023-01-31 13:39:40
